,Latitude,Longitude
2963,44.8305510000, -0.5970160000
2964,44.6347970000, -1.2024160000
2965,43.1149200000,0.7048500000
2966,45.1575500000,1.5403600000
2967,48.8917160000,2.3487300000
2968,48.8533500000,2.2264240000
2969,48.8648360000,2.3683120000
2970,48.8649900000,2.3582640000
2971,46.0303720000,4.8863200000
2972,50.6585440000,2.7708630000
2973,47.6904030000,6.0432420000
2974,46.7108430000,4.9315500000
2975,45.0724830000, -0.5116140000
2976,48.7280800000, -0.6125100000
2977,44.0429870000,2.2460550000
2978, -20.8756500000,55.4555500000
2979, -20.9552800000,55.3116900000
2980,45.7645700000,4.8468700000
2981,45.7636958684,4.8470520973
2982,45.7455700000,4.8320600000
2983,45.7318400000,4.8605200000
2984,45.7735700000,4.7942300000
2985,48.6862400000,2.5363500000
2986,48.6600000000,2.3700000000
2987,46.5140600000, -1.7531300000
2988,44.0170871467,1.3479568809
2989,48.8734930000,2.2671180000
2990,48.8631820000,2.2479330000
2991,48.8343730000,2.3535500000
2992,48.8397200000,2.4021200000
2993,48.8760000000,2.4574900000
2994,48.9200993574,2.3150561750
2995,48.9069410703,2.2626444697
2996,43.6562530000, -1.4332280000
2997, -21.0406270000,55.7126360000
2998,45.1924165796,1.4868854932
2999,47.2901390000, -2.4050940000
3000,43.7879030000,1.5738670000
3001,49.2017614438,3.5834821902
3002,43.2225850000,2.6190720000
3003,45.3278470000,5.6569080000
3004,44.9612000000,4.9402960000
3005,46.7097730000, -1.9611610000
3006,45.8969000000,6.1317000000
3007,46.7982525382,4.8007827081
3008,47.6413452135,6.1478349566
3009,45.7740500000,4.9323200000
3010,46.0034400000,4.7195700000
3011,43.2284000000,0.1032300000
3012,43.2997600000, -0.3699900000
3013,43.3000442411, -0.3624163455
3014,50.5749702447,3.0303812027
3015,50.4110900000,3.1335500000
3016,49.2774600000,4.0107400000
3017,49.2621010000,3.9856040000
3018,49.1037600000, -1.0719800000
3019,47.4600000000, -0.5373000000
3020,47.4744000000, -0.5318300000
3021,47.4908500000, -0.5271800000
3022,47.3510539271,0.6639003754
3023,44.8244130000, -0.5661570000
3024,44.8680999447, -0.6077706964
3025,44.8507420000, -0.5958550000
3026,44.8481000000, -0.6796400000
3027,48.4093900000, -4.4831700000
3028,47.2510700000,6.0344900000
3029,46.1555600000, -1.1692100000
3030,43.5249600000,5.4603400000
3031,43.5740550000,7.0491060000
3032,48.8912140000,2.3347170000
3033,48.8859970000,2.3495440000
3034,48.8758690000,2.3403360000
3035,48.9127580000,2.3675750000
3036,45.5623360000,5.0722070000
3037,44.2105590000,4.1456410000
3038,45.6854128764,6.5766920301
3039,49.2207930000,2.4669240000
3040,48.8527240000,2.4107930000
3041,48.8398490000,2.3021270000
3042,48.8533380000,2.3703370000
3043,48.8613870000,2.3232180000
3044,48.8968940236,2.2641652822
3045,48.8094900000,2.2712300000
3046,48.9379838696,5.7247942686
3047,45.2849650000,4.3897620000
3048,46.2462500000,3.6297580000
3049,43.4494920000,5.4498250000
3050,45.2224770000,5.6825680000
3051,48.8726660000,2.3909960000
3052,48.8956390000,2.3113900000
3053,48.8898740000,2.3033610000
3054,48.8863900000,2.3223720000
3055,48.8420430000,2.4491360000
3056,48.9051190000,2.5105550000
3057,48.8056800000,2.2915500000
3058,48.9083795130,2.2998278593
3059,48.8328510385,2.2535641242
3060,46.5890360000,5.9471230000
3061,45.7907411158,5.8627933997
3062,48.3351217830,7.3184287548
3063,50.2784800000,2.6668780000
3064,46.8681760000,4.6509560000
3065,47.8032160000,3.7981930000
3066,48.7190410000, -0.6285380000
3067,44.2771010000,2.4332360000
3068,43.3489590000,1.4717010000
3069,46.4088810000,2.7344690000
3070,44.2179160000,5.9395000000
3071,49.3114990000,1.2486170000
3072,47.3035870000,5.1191730000
3073,45.5885490000,5.8825460000
3074,45.0286080000, -0.6542140000
3075,44.7419000000, -0.5984620000
3076,45.1737800000,5.7167500000
3077,47.3907150425,0.7284316421
3078,48.4994900000, -2.7211200000
3079,48.8674060000,2.4421470000
3080, -21.2607060000,55.4386790000
3081,43.8897420000,5.0956820000
3082,46.2368970000, -0.1568450000
3083,42.8762584577,2.1879351366
3084,43.5179450000,6.9382900000
3085,48.9924680000,1.1560750000
3086,47.8057220000,5.4308940000
3087,45.5250640000,4.2110390000
3088,43.6117910000,1.4220910000
3089,43.6116600000,1.3332600000
3090,48.8635560000,2.3835560000
3091,48.8755770000,2.3183750000
3092,48.8482810000,2.3157760000
3093,48.8628600000,2.3134470000
3094,48.8624700000,2.3668940000
3095,48.7926100000,2.4585700000
3096,48.8519700000,2.4229300000
3097,48.8999900000,2.4495800000
3098,48.8214070000,2.2502910000
3099,48.8375820000,2.2479480000
3100,45.9173180000,1.2336280000
3101,48.4986030000,3.2342080000
3102, -12.7926900000,45.2175800000
3103,42.6380600000,9.4339900000
3104,48.7056000000,2.4397000000
3105,48.7107400000,2.3562900000
3106,45.7625326961,4.8785197735
3107,48.5960100000,7.7002900000
3108,45.4503011816,4.4154333004
3109,47.3768501677,0.7372869551
3110,48.6543400000, -2.0092600000
3111,45.9433700000, -0.9602200000
3112,44.5671100000,6.0908100000
3113,48.8286350000,2.3699230000
3114,48.8666150000,2.3219610000
3115,48.8507600000,2.4182700000
3116,48.8823256710,2.2804757953
3117,42.7211800000,2.9322870000
3118,48.8661880000,2.3712290000
3119,43.2861100000,3.4450500000
3120,44.8287980000, -0.5687670000
3121,43.5853200000,1.4758800000
3122,47.2156318120,5.9685319662
3123,49.1758300000, -0.3493200000
3124,49.2612080000,0.2444700000
3125,44.9387770000,1.1212520000
3126,44.3867220000,6.6499040000
3127,45.7243026945,4.7806942463
3128,48.6409620000,2.3258190000
3129,48.8597160000,2.2790270000
3130,48.8445070000,2.2937260000
3131,48.8594910000,2.3676130000
3132,47.1159560000,2.2093840000
3133,16.1828440000, -61.7821370000
3134,44.8536020000,5.0072660000
3135,48.9829300000,1.8104200000
3136,49.4423600000,1.0907000000
3137,49.4343800000,1.0762000000
3138,45.9731500000,4.7172600000
3139,43.3000000000, -0.2990000000
3140,43.3130000000, -0.3689800000
3141,50.6521000000,3.0405800000
3142,49.1117100000,6.1710700000
3143,47.7511800000, -3.3580200000
3144,44.8786500000, -0.5686200000
3145,48.3909027428, -4.5061773969
3146,49.0342700000,1.1480200000
3147,49.7021800000,4.9445600000
3148,43.5957750000,7.1254200000
3149,48.8389200000,2.3532380000
3150,48.8837590000,2.3322820000
3151,48.8257090000,2.3484060000
3152,48.8713700000,2.3554330000
3153,48.8086020000,7.5631860000
3154,48.6655460000,7.4763840000
3155,42.7363990000, -0.0270690000
3156,45.3840140000,4.1287140000
3157,48.6192150000, -3.0871210000
3158,44.8620710000,2.1758510000
3159,47.0164326224,0.8417402208
3160,5.4701752597, -54.0339730807
3161,43.9677570000,4.9214950000
3162,45.7377150000,4.1635310000
3163,45.2357680000,5.6755010000
3164, -20.9345000000,55.3008000000
3165,45.8132600000,4.8875200000
3166,48.7004200000,2.1917100000
3167,48.4470000000,2.1379500000
3168,48.7854000000,2.2184700000
3169,48.0090000000,0.1890000000
3170,48.5773650000,7.7692260000
3171,50.6364200000,3.0770500000
3172,48.6323100000,6.3069400000
3173,44.1940200000,0.6409000000
3174,48.4948020000, -2.7152470000
3175,48.5114587550, -2.7856349945
3176,47.2100000000,2.0600000000
3177,45.6128510000, -0.9911810000
3178,48.8756700000,2.3730170000
3179,48.8752220000,2.2795170000
3180,48.8191470000,2.3594910000
3181,48.8629650000,2.3871930000
3182,48.8570190000,2.3479110000
3183,48.7878080000,2.3906170000
3184,48.7708468596,2.2850275040
3185,45.1196520000,4.9972720000
3186,46.0139300000,3.3535230000
3187,46.2293200000,4.9928410000
3188,43.5345250000,6.9455240000
3189, -17.5653610000, -149.3274590000
3190,48.9063040000, -0.2083070000
3191,45.7473141509,4.8431666493
3192,45.7478400000,4.8514300000
3193,48.0162800000,0.2150300000
3194,44.9300300000,4.9083500000
3195,48.8828620000,2.3361830000
3196,48.8371800000,2.3001390000
3197,48.8327120000,2.2883910000
3198,48.8221810000,2.3486920000
3199,48.8803960000,2.3643050000
3200,48.8594760000,2.3451830000
3201,48.8809800000,2.4947600000
3202,48.8930492497,2.2943047943
3203,45.7771620000,3.3504220000
3204,48.7438810000,0.1204850000
3205,47.0356630000,6.0750100000
3206,49.0299760000, -0.0255290000
3207,45.1420790000,5.7411340000
3208,43.5993750000,1.2546700000
3209,43.4774460000, -0.7619220000
3210,48.7050100000,2.4244800000
3211,48.0726500000,7.3571800000
3212,48.0819500000,7.3550600000
3213,48.5865500000,7.7429600000
3214,42.6866800000,2.9072300000
3215,43.2990100000, -0.3552100000
3216,45.7883500000,3.0955100000
3217,50.7817380000,3.1220320000
3218,48.6815000000,6.2160000000
3219,48.6789398145,6.1971477047
3220,49.2117000000,1.1548100000
3221,47.2172000000,5.9677200000
3222,48.8306530000,2.3863410000
3223,48.8790730000,2.3561470000
3224,48.8511640000,2.3625070000
3225,48.8120500000,2.4686300000
3226,48.8180700000,2.3736700000
3227,48.9236760000,2.3104640000
3228,16.2389040000, -61.6217140000
3229, -20.9121600000,55.5023500000
3230,45.7581700000,4.8408600000
3231,43.9314090000,4.8282420000
3232,43.1177200000,5.8008800000
3233,50.6175100000,3.0266400000
3234,48.6291470000, -2.0057510000
3235,48.0884590000, -1.6676330000
3236,48.8469910000,2.3538360000
3237,48.8716840000,2.4043770000
3238,48.8924890000,2.3855530000
3239,48.8818020000,2.3141970000
3240,48.8461040000,2.3760130000
3241,48.8433400000,2.2366200000
3242,48.8406449313,2.2288875282
3243,47.3823040000, -0.0854770000
3244,48.9264290000,2.2220950000
3245,48.7137600000,2.4502400000
3246,47.6590900000, -2.7726400000
3247,47.3483353127,0.6601144373
3248,48.1044000000, -1.6501600000
3249,43.3637100000,3.2390100000
3250,48.8984840000,2.3536140000
3251,48.8645510000,2.2338330000
3252,48.8489920000,2.2662610000
3253,48.8318810000,2.3558590000
3254,48.8546380000,2.2738260000
3255,48.8641430000,2.3204000000
3256,48.8624770000,2.3362520000
3257,48.8503100000,2.3611190000
3258,45.3517400000,5.5005400000
3259,47.5328060000,5.6957350000
3260,45.2682180000,5.6203570000
3261,48.8629980000,2.3672300000
3262,45.7407000000,4.8560200000
3263,45.7586730000,4.8448230000
3264,49.0071342347,2.2714394331
3265,49.5054900000,0.1341900000
3266,50.6576600000,3.1925070000
3267,47.7663800000, -3.3203100000
3268,47.2119400000, -1.5553200000
3269,44.8606950000, -0.6124760000
3270,48.3023600000,4.0519500000
3271,49.3200700000,6.1554600000
3272,45.7579100000,4.8494300000
3273,45.7681700000,4.8544300000
3274,45.7754700000,4.8347500000
3275,45.7103677795,4.8021654089
3276,48.3906450000, -4.4870460000
3277,48.8908490000,2.3599210000
3278,48.8910530000,2.3025280000
3279,48.8446820000,2.2905410000
3280,48.7626260000,2.5198400000
3281,48.9121120000,2.3838130000
3282,48.7513800000,2.3045000000
3283,47.1049120000,6.1584220000
3284,47.8046880000, -3.6772120000
3285, -17.5667792268, -149.3269264698
3286,43.6063130000,1.2311550000
3287,45.7695800000,4.8254200000
3288,43.3459800000, -1.6932500000
3289,43.5135500000, -1.5003900000
3290,50.6841820000,3.1713770000
3291,50.6289000000,3.0181000000
3292,47.6534200000, -2.7836400000
3293,47.7096000000, -3.4399200000
3294,49.2888700000,4.0160630000
3295,47.0677000000, -0.8115000000
3296,47.2590700000, -2.2823700000
3297,45.1650700000,5.7611700000
3298,43.3533917661,3.2250532508
3299,44.8535400000, -0.5380300000
3300,44.6437000000, -1.1965900000
3301,47.3309957674,5.0590911054
3302,48.8530630000,2.3468210000
3303,48.8917340000,2.3745570000
3304,48.8355980000,2.3023990000
3305,48.8479670000,2.3018500000
3306,48.8333920000,2.3326470000
3307,48.8310760000,2.3431720000
3308,48.8699950000,2.3710480000
3309,48.8706080000,2.3549910000
3310,48.8610470000,2.3132520000
3311,48.8536770000,2.3147460000
3312,48.8662380000,2.3525350000
3313,48.8571780000,2.3465870000
3314,48.8077900000,2.3773300000
3315,48.8536100000,2.4235100000
3316,48.8201398732,2.2184121609
3317,48.8752063011,2.2506174445
3318,48.7945121770,2.2718317062
3319,48.8383173150,2.2321665287
3320, -12.7516120000,45.2304150000
3321,48.1195260000,7.0418450000
3322,43.6443750000,2.2750490000
3323,45.6574280000,6.3501830000
3324,44.9985380000,4.5661890000
3325,43.6179800000,7.0571920000
3326,43.9119070000,5.0679160000
3327,43.6363450000,5.9363480000
3328,45.7159596785,4.7968693531
3329,46.8072300000,4.4347160000
3330,45.6851000000,4.9456500000
3331,48.5870200000,7.7464900000
3332,48.4366500000,0.0993100000
3333,47.9572822014,1.8906118870
3334,48.1140740000, -1.6202550000
3335,47.2334250000,6.0226640000
3336,44.3653800000,2.5510300000
3337,48.8822200000,2.3882390000
3338,48.8412730000,2.3072060000
3339,48.8692860000,2.3091760000
3340,48.8061200000,2.4722600000
3341,48.9143900000,2.2293450000
3342,48.9091600000,2.2935200000
3343,47.4823430000, -3.1061050000
3344,44.1929300000,2.7839500000
3345,45.6405680000,5.6440870000
3346,47.6475056811,0.1529760363
3347,49.1218850000,0.2830540000
3348,45.8794520000,6.0408820000
3349,48.7343400000,7.9107030000
3350,48.4715520000,7.7231100000
3351,46.7853315747,4.8522545287
3352,48.8604940000,2.2297510000
3353,48.8713940000,2.4000870000
3354,48.8271430000,2.3671620000
3355,45.7718699086,4.8408164423
3356,45.7719900000,4.8499300000
3357,48.7803500000,2.1898300000
3358,49.5154000000,0.0968000000
3359,48.0072400000,0.1892200000
3360,50.6178500000,3.0611100000
3361,48.0790970000, -0.8202820000
3362,46.1587900000, -1.1594900000
3363,49.1709500000, -0.3090140000
3364,49.3764500000,3.3297000000
3365,48.8775270000,2.2943860000
3366,48.8800100000,2.3071520000
3367,48.8680240000,2.2758580000
3368,48.8321340000,2.3029950000
3369,48.8356320000,2.3482870000
3370,48.8742230000,2.3628630000
3371,48.8811000000,2.3651660000
3372,48.8758860000,2.3638480000
3373,48.8575580000,2.3066730000
3374,48.8558910000,2.4575260000
3375,48.8525740000,2.4907850000
3376,48.8206293711,2.2469602525
3377,46.3477740000,6.1281260000
3378,48.2906350000, -2.2063370000
3379,48.6272180000, -0.6628810000
3380,43.7225851687,5.3928709030
3381,47.4362810000, -1.4597260000
3382,46.4997100000, -1.7569200000
3383,45.7684500000,4.8260200000
3384,16.2392606524, -61.5238022804
3385,45.8576900000,1.3251000000
3386,49.5012849989,0.1492971182
3387,48.5806400000,7.7273800000
3388,48.4230300000,0.0641100000
3389,50.6302530000,3.0566480000
3390,47.6022100000,1.3351800000
3391,48.1116700000, -1.6561200000
3392,44.1276500000,4.0732300000
3393,48.5188200000, -2.7807400000
3394,48.8829860000,2.3241070000
3395,48.8458710000,2.3742940000
3396,48.8522540000,2.3607310000
3397,48.7907400000,2.5065400000
3398,48.7860096890,2.2484676540
3399,48.4964280000,4.7726370000
3400,47.9185140000, -2.7272920000
3401,46.9788910000, -1.8039890000
3402,47.7969530000, -4.3563580000
3403,47.3699100000, -1.0158760000
3404,48.8692010000,2.3919170000
3405,48.8935420000,2.3245570000
3406,48.8588180000,2.3315040000
3407,48.8659950000,2.3707120000
3408,48.8358000000,2.4886000000
3409,48.8231579333,2.2096332908
3410,48.3736247958, -4.0208406937
3411,47.2809403228,0.2008770884
3412,48.2342100000,3.7215490000
3413,48.2131520000,3.3485070000
3414,47.7954850000, -3.4652850000
3415,49.7675300000,1.7527300000
3416,43.0625257868, -0.0429609418
3417,47.0096588416,4.2952944362
3418,43.3840060000, -1.4444230000
3419,46.0146120000,0.6755490000
3420,49.2762260512,1.7545284071
3421,47.8567390000,2.3522560000
3422,47.8401800000,7.1663050000
3423,47.9639650000,7.2935490000
3424,46.1207808147,4.7376072407
3425,45.6279940000,4.5308090000
3426,45.7464500000,4.8499300000
3427,48.0126100000,0.1897200000
3428,45.7386600000,4.9171600000
3429,43.3048900000, -0.4013800000
3430,49.2318900000,4.0141400000
3431,47.9213900000,1.9130100000
3432,47.2208700000, -1.5554140000
3433,49.1042200000,1.4331800000
3434,44.9233700000,2.4405500000
3435,43.2907500000,5.3560200000
3436,42.9643560000,1.6104110000
3437,48.8892510000,2.3712750000
3438,48.8279100000,2.3268670000
3439,48.8528300000,2.4446800000
3440,48.8618400000,2.4465500000
3441,45.1173740000,5.1014910000
3442,45.7951620000,5.8181620000
3443,46.5956040000,3.7930110000
3444,46.7558825327,4.9558815832
3445,46.5602190000, -0.4432510000
3446,50.0264870000,2.3902990000
3447,47.7182590000, -1.3698400000
3448,48.2659550000, -3.8102070000
3449,42.9176210000,0.7575850000
3450,43.7583286313,5.5068111427
3451,48.5255901218, -0.9197777511
3452,45.1657000000,4.6557350000
3453,45.6744440000,4.7604260000
3454,43.7657670000,1.9797170000
3455,43.7547560000,1.9309760000
3456,45.7546587568,4.8675549030
3457,45.7648100000,4.8427500000
3458,45.7548586730,4.8499465503
3459,45.7746635917,4.7938035429
3460,43.3784640000, -1.6708229000
3461,46.1675700000, -1.1398300000
3462,48.8366800000,2.2792880000
3463,48.8189940000,2.3595320000
3464,48.8504690000,2.3905940000
3465,48.8769760000,2.3481110000
3466,48.8609650000,2.3149640000
3467,48.8686630000,2.3538900000
3468,48.9094000000,2.3982000000
3469,48.8141067404,2.1926978230
3470,48.2987050000, -0.9334090000
3471,49.1914330000,0.7804480000
3472,47.9423940000,6.9709430000
3473,49.0110000000,2.0501400000
3474,48.6027680000,2.3060400000
3475,45.7952600000,1.2017200000
3476,45.8285800000,1.2561600000
3477,45.7662081957,4.9016216397
3478,48.5531860000,7.7469960000
3479,43.2395940000,0.0738250000
3480,43.4989200000, -1.5276300000
3481,47.7530400000, -3.3541800000
3482,47.7399500000, -3.3772100000
3483,49.2117800000,4.0264700000
3484,47.2796900000, -0.0556000000
3485,47.4696500000, -0.5615200000
3486,47.2164200000, -1.5516200000
3487,47.4005096959,0.6802377105
3488,43.5743472127,1.4576638038
3489,48.4125000000, -4.4756000000
3490,45.6389100000, -1.0250900000
3491,43.6316580000,6.9574960000
3492,48.8309150000,2.2923260000
3493,48.8416580000,2.3377920000
3494,48.8935550000,2.3760220000
3495,48.8625470000,2.2643320000
3496,48.8337920000,2.2978440000
3497,48.8790600000,2.3455470000
3498,48.8623870000,2.3092410000
3499,48.8491910000,2.4960960000
3500,48.7741600000,2.4396400000
3501,48.9370600000,2.3425600000
3502,48.8693400000,2.4324500000
3503,48.9971350000, -0.4476820000
3504,16.3103270000, -61.4876510000
3505,44.7248870000, -0.5268450000
3506, -22.2874800000,166.4575700000
3507,45.7455500000,4.8712100000
3508,45.7424642150,4.8506543040
3509,45.7587800000,4.8309100000
3510,49.0235340000,2.0251780000
3511,46.3230600000, -0.4674100000
3512,46.1972900000,6.2426500000
3513,47.9650000000,0.1536000000
3514,45.7691844140,4.8814272881
3515,47.6399200000, -2.7693000000
3516,47.2595400000, -1.5573600000
3517,44.8796400000, -0.5115400000
3518,48.3908700000, -4.4446600000
3519,48.3902000000, -4.4856000000
3520,45.6478820000, -1.0612690000
3521,43.2505040214,5.3891343981
3522,48.8519920000,2.4021340000
3523,48.8812590000,2.3732510000
3524,48.8575930000,2.2286510000
3525,48.8436510000,2.2746000000
3526,48.8329040000,2.3364740000
3527,48.8773590000,2.3496320000
3528,48.8642670000,2.3030350000
3529,48.8667950000,2.3220740000
3530,48.8822200000,2.3203890000
3531,48.8673480000,2.3440040000
3532,48.8558170000,2.3563600000
3533,48.8000000000,2.4100000000
3534,48.7301700000,2.4483800000
3535,48.8072500000,2.4712900000
3536,48.8185068839,2.3196333647
3537,48.8188247793,2.2346502542
3538,46.5436020000,4.1113970000
3539,44.5813280000,1.9577340000
3540,48.0297680000, -4.5978860000
3541,47.7555480000,1.8266940000
3542,48.4106340000,1.0659600000
3543,43.9598350000,4.9411650000
3544, -22.3075600000,166.4501700000
3545,45.7562644102,4.8403546214
3546,48.5794600000,7.7106800000
3547,48.5661000000,7.7216700000
3548,42.6986600000,2.8873200000
3549,45.7775300000,3.0952600000
3550,49.2219700000,3.9840700000
3551,49.2572200000,4.0256300000
3552,49.6448000000, -1.6346600000
3553,47.4442500000, -0.5517500000
3554,47.0966740000,5.4975010000
3555,43.4257718675,3.7311324477
3556,47.2368700000,5.9884700000
3557,47.2356300000,5.9825800000
3558,43.2828908524,5.3892633319
3559,44.9330900000,4.8630200000
3560,48.8984480000,2.3662880000
3561,48.8820500000,2.3010600000
3562,48.8658500000,2.3715750000
3563,48.8574350000,2.2911050000
3564,48.8628520000,2.3128410000
3565,48.8552680000,2.3608850000
3566,48.8552680000,2.3608850000
3567,48.8654590000,2.3561170000
3568,48.8122100000,2.4853200000
3569,48.8855351858,2.2514207661
3570,48.8074100000,2.2943400000
3571,48.8909592371,2.2947800159
3572,49.2978240716,3.8950003128
3573,49.7714980000,2.9839200000
3574,44.5496370000,2.0441010000
3575,49.6246540000,3.2713080000
3576,48.0578570000,1.8760980000
3577,47.8282180000, -0.7233270000
3578,45.3199950000,1.1209100000
3579,48.8947580000,1.0765640000
3580,46.9842800000, -2.2724100000
3581,48.9967665625,2.2991895676
3582,45.8764400000,1.2378100000
3583,44.0379790000,1.3569350000
3584,45.6924416137,4.9337893724
3585,43.2411720000,0.0782780000
3586,48.1584883248, -1.6872335225
3587,48.1108800000, -1.6858800000
3588,44.8487300000, -0.5926500000
3589,48.5112060000, -2.7626490000
3590,43.1714600000,5.6058500000
3591,48.8718310000,2.3920470000
3592,48.8649640000,2.3955370000
3593,48.8924230000,2.3336070000
3594,48.8454980000,2.3712610000
3595,48.8607563284,2.3842786252
3596,48.8715730000,2.3536250000
3597,48.8663040000,2.3598050000
3598,48.8680850000,2.3614530000
3599,48.8564000000,2.5263100000
3600,48.9198640620,2.2213089466
3601,48.8121626842,2.2455775738
3602,48.4783398570,7.2149464488
3603,46.6390800000, -0.2409320000
3604,45.7266305789,4.0198681486
3605,48.3376810026, -3.2685184479
3606,43.2452460000,6.5341030000
3607,43.2696870000,6.5415000000
3608,48.4815880000,7.7245260000
3609,45.8068051489,3.0133575544
3610,45.6980120000,4.7946310000
3611,43.6916920000,1.8003420000
3612,46.3244300000, -0.4616900000
3613,45.7546500000,4.8447400000
3614,14.6497800000, -60.9749000000
3615,49.4970641698,0.0925831497
3616,48.8289700000,7.7521300000
3617,43.2284500000,0.0758300000
3618,45.7841300000,3.1429600000
3619,50.7248360000,3.1323410000
3620,47.1891000000, -1.5703300000
3621,48.0994600000, -1.6518300000
3622,48.2721220000,4.0908570000
3623,48.8431830000,2.3642690000
3624,48.8518510000,2.4013820000
3625,48.8987780000,2.3741410000
3626,48.8991510000,2.3362640000
3627,48.8583180000,2.3678980000
3628,48.8279950000,2.3262710000
3629,48.8350330000,2.4197830000
3630,48.8130060000,2.4684330000
3631,48.7802700000,2.4760900000
3632,48.9212300000,2.4753900000
3633,48.8959113116,2.2964617610
3634,48.5059220000, -2.8952940000
3635, -21.2878500000,55.4128400000
3636,49.0466340000,4.0899240000
3637,49.7925700000,0.5567500000
3638,48.0876440000, -0.6363430000
3639,48.5940200000,7.4965020000
3640,43.1989660000, -0.6120690000
3641,48.6312990000, -2.0997730000
3642,50.1751040000,3.9548550000
3643,50.6144080000,3.0358570000
3644,47.2154800000, -1.5463700000
3645,43.6477700000,0.6262600000
3646,44.5486630000,4.7567150000
3647,43.3139721491,5.3685856175
3648,43.2739600000,5.3624200000
3649,48.8606090000,2.2298510000
3650,48.8425400000,2.3690760000
3651,48.8261730000,2.3572750000
3652,48.8583290000,2.3897000000
3653,48.8686680000,2.3538930000
3654,44.5551960000,4.8515260000
3655,50.9474806525,2.5896546000
3656,44.0286097031,1.0405482352
3657,48.4640040000, -0.6416860000
3658,47.4378010000, -2.0881370000
3659,48.0460740000, -4.5229880000
3660,46.1183320000,3.1201390000
3661,44.7426400000,1.1877190000
3662,47.8194800000,7.1772370000
3663,45.7636148237,4.8571720719
3664,45.7941825391,4.8327130079
3665,48.5807400000,6.5101200000
3666,49.2421900000,4.0245600000
3667,48.8988210000,2.3729390000
3668,48.8816970000,2.3810830000
3669,48.8454800000,2.3095780000
3670,48.8528280000,2.3931640000
3671,48.8936367110,2.2993470648
3672,46.1535900000,0.0822420000
3673,47.9231510000, -2.6760186000
3674,43.7700710000,6.9720270000
3675,45.7293800000,4.8505700000
3676,45.7572600000,4.8763800000
3677,48.5699280000,7.7275360000
3678,47.7568400000, -3.3716300000
3679,47.8053700000, -3.2607500000
3680,47.4650100000, -0.5491900000
3681,47.4840000000, -0.5269000000
3682,45.1646800000,5.7304700000
3683,45.1820800000,5.7340500000
3684,47.4137300000,0.6867100000
3685,48.0998900000, -1.6722000000
3686,43.5959300000,1.4851600000
3687,48.8495320000,2.2985400000
3688,48.9020090000,2.3935850000
3689,48.8575400000,2.4395830000
3690,48.8827021119,2.2405084611
3691,48.7739700000,2.2448800000
3692,48.8350111549,2.2412806749
3693,49.1114577856,2.2217327356
3694,49.1489350000,2.2690420000
3695,43.7841780000,7.1772290000
3696,46.3520450000,6.2985780000
3697,45.4677860000,5.3213630000
3698,42.5577000000,9.4414720000
3699,47.9583370000,3.5040650000
3700,45.9172000000,6.1328000000
3701,48.5800500000,7.6971700000
3702,48.5835000000,7.7501900000
3703,47.4936700000, -0.5761000000
3704,47.2153100000, -1.5477900000
3705,45.4144023094,4.3752567619
3706,47.3929303241,0.6876774878
3707,48.2948600000,4.0801100000
3708,48.8849370000,2.3267550000
3709,48.8115200000,2.5366100000
3710,48.8009300000,2.4223100000
3711,48.8673930000,2.4401410000
3712,48.8281505782,2.2537026554
3713,41.7751840000,9.0893840000
3714,44.4635790000,6.3621700000
3715,48.5824520000,3.8118050000
3716,47.9190530000, -2.7206400000
3717,46.6267770000,2.5895170000
3718,44.7526990000, -1.0782320000
3719,48.5859570000,2.2211210000
3720,48.3662650000,7.5905120000
3721,45.7594000000,4.8242000000
3722,47.6374600000,6.8627600000
3723,43.1054200000,5.8565040000
3724,43.4969400000, -1.5097500000
3725,50.5480851378,3.0279886464
3726,48.6839200714,6.1808502674
3727,48.0059117241, -4.0975025296
3728,46.1607300000, -1.1532700000
3729,46.1782000000, -1.1530100000
3730,43.2005000000,3.0193600000
3731,43.1855200000,2.9894300000
3732,43.2104700000,2.3495200000
3733,48.8431110000,2.3384690000
3734,48.8902390000,2.3172200000
3735,48.8772650000,2.2785770000
3736,48.8473860000,2.3007960000
3737,48.8338860000,2.3016180000
3738,48.8415600000,2.3935120000
3739,48.8577230000,2.2915550000
3740,48.9200500000,2.4513900000
3741,48.9087730000,2.3699350000
3742,48.8216368732,2.2976419330
3743,48.9196334802,2.2216066718
3744,48.8901800564,2.2931331396
3745,43.4508240000,1.0742250000
3746,49.1330250000,4.3371860000
3747,47.2597840000,6.8557910000
3748,49.1619510000,7.0315930000
3749,45.7572500000,4.8408100000
3750,45.7448700000,4.8670900000
3751,49.4259030000,1.0590110000
3752,48.5749720000,7.7301850000
3753,48.5949380000,7.7074320000
3754,47.4726096868, -0.5565744638
3755,47.3730723909,0.7159285506
3756,48.1351000000, -1.6523200000
3757,44.8232500000, -0.5707200000
3758,47.2521600000,6.0147800000
3759,44.8684800000,0.4463900000
3760,48.5010710000, -2.7287230000
3761,49.1524500000, -0.3510200000
3762,48.8649420000,2.2912190000
3763,48.8640780000,2.3201430000
3764,48.8671490000,2.3637250000
3765,48.8094500000,2.4709900000
3766,48.8180500000,2.3948900000
3767,48.7946100000,2.4254900000
3768,47.7933440000, -4.2883370000
3769,44.9407100000,3.9934770000
3770,48.1300970000, -1.8051430000
3771,48.0808080000,6.8964450000
3772,50.3682950000,2.7998940000
3773,48.2008700000,3.2918900000
3774,45.8073600000,1.2027300000
